,CWE,CVE,CVSS_V3_baseScore,CVSS_V3_exploitabilityScore,CVSS_V3_attackComplexity,CVSS_V3_privilegesRequired,CVSS_V3_userInteraction
7290,CWE-94,CVE-2019-17309,7.2,1.2,LOW,HIGH,NONE
7291,CWE-755,CVE-2019-1731,4.4,0.8,LOW,HIGH,NONE
7292,CWE-94,CVE-2019-17310,7.2,1.2,LOW,HIGH,NONE
7293,CWE-22,CVE-2019-17311,8.8,2.8,LOW,LOW,NONE
7294,CWE-22,CVE-2019-17312,8.8,2.8,LOW,LOW,NONE
7295,CWE-22,CVE-2019-17313,8.8,2.8,LOW,LOW,NONE
7296,CWE-22,CVE-2019-17314,7.2,1.2,LOW,HIGH,NONE
7297,CWE-915,CVE-2019-17315,7.2,1.2,LOW,HIGH,NONE
7298,CWE-915,CVE-2019-17316,8.8,2.8,LOW,LOW,NONE
7299,CWE-915,CVE-2019-17317,7.2,1.2,LOW,HIGH,NONE
7300,CWE-89,CVE-2019-17318,8.8,2.8,LOW,LOW,NONE
7301,CWE-89,CVE-2019-17319,8.8,2.8,LOW,LOW,NONE
7302,CWE-78,CVE-2019-1732,6.4,0.5,HIGH,HIGH,NONE
7303,CWE-120,CVE-2019-17320,9.8,3.9,LOW,NONE,NONE
7304,CWE-200,CVE-2019-17321,5.3,3.9,LOW,NONE,NONE
7305,CWE-20,CVE-2019-17322,6.5,2.8,LOW,NONE,REQUIRED
7306,CWE-91,CVE-2019-17323,8.8,2.8,LOW,NONE,REQUIRED
7307,CWE-22,CVE-2019-17324,6.5,2.8,LOW,NONE,REQUIRED
7308,CWE-434,CVE-2019-17325,6.5,2.8,LOW,NONE,REQUIRED
7309,CWE-20,CVE-2019-17326,6.5,2.8,LOW,NONE,REQUIRED
7310,CWE-22,CVE-2019-17327,7.2,1.2,LOW,HIGH,NONE
7311,CWE-79,CVE-2019-1733,5.4,2.3,LOW,LOW,REQUIRED
7312,CWE-79,CVE-2019-17330,9.6,2.8,LOW,NONE,REQUIRED
7313,CWE-79,CVE-2019-17331,5.4,2.3,LOW,LOW,REQUIRED
7314,CWE-79,CVE-2019-17332,5.4,2.3,LOW,LOW,REQUIRED
7315,CWE-79,CVE-2019-17333,5.4,2.3,LOW,LOW,REQUIRED
7316,CWE-276,CVE-2019-17334,8.0,2.1,LOW,LOW,REQUIRED
7317,CWE-200,CVE-2019-17335,6.5,2.8,LOW,LOW,NONE
7318,NVD-CWE-noinfo,CVE-2019-17336,6.5,2.8,LOW,LOW,NONE
7319,CWE-79,CVE-2019-17337,5.4,2.8,LOW,NONE,REQUIRED
7320,CWE-79,CVE-2019-17338,5.4,2.3,LOW,LOW,REQUIRED
7321,NVD-CWE-noinfo,CVE-2019-17339,8.1,2.8,LOW,NONE,REQUIRED
7322,NVD-CWE-Other,CVE-2019-1734,5.5,1.8,LOW,LOW,NONE
7323,CWE-20,CVE-2019-17340,8.8,2.0,LOW,LOW,NONE
7324,CWE-362,CVE-2019-17341,7.8,1.1,HIGH,LOW,NONE
7325,CWE-362,CVE-2019-17342,7.0,1.0,HIGH,LOW,NONE
7326,CWE-20,CVE-2019-17343,6.8,0.9,LOW,NONE,NONE
7327,CWE-20,CVE-2019-17344,6.5,2.0,LOW,LOW,NONE
7328,CWE-20,CVE-2019-17345,6.5,2.0,LOW,LOW,NONE
7329,CWE-20,CVE-2019-17346,8.8,2.0,LOW,LOW,NONE
7330,CWE-20,CVE-2019-17347,7.8,1.8,LOW,LOW,NONE
7331,CWE-20,CVE-2019-17348,6.5,2.0,LOW,LOW,NONE
7332,CWE-835,CVE-2019-17349,5.5,1.8,LOW,LOW,NONE
7333,CWE-88,CVE-2019-1735,7.8,1.8,LOW,LOW,NONE
7334,CWE-835,CVE-2019-17350,5.5,1.8,LOW,LOW,NONE
7335,CWE-770,CVE-2019-17351,6.5,2.0,LOW,LOW,NONE
7336,CWE-434,CVE-2019-17352,7.5,3.9,LOW,NONE,NONE
7337,CWE-306,CVE-2019-17353,8.2,3.9,LOW,NONE,NONE
7338,CWE-306,CVE-2019-17354,9.4,3.9,LOW,NONE,NONE
7339,CWE-532,CVE-2019-17355,9.8,3.9,LOW,NONE,NONE
7340,CWE-326,CVE-2019-17356,6.5,2.8,LOW,NONE,NONE
7341,CWE-89,CVE-2019-17357,6.5,2.8,LOW,LOW,NONE
7342,CWE-787,CVE-2019-17358,8.1,2.8,LOW,LOW,NONE
7343,CWE-502,CVE-2019-17358,8.1,2.8,LOW,LOW,NONE
7344,CWE-770,CVE-2019-17359,7.5,3.9,LOW,NONE,NONE
7345,CWE-347,CVE-2019-1736,6.6,0.7,LOW,LOW,NONE
7346,CWE-400,CVE-2019-17360,7.5,3.9,LOW,NONE,NONE
7347,CWE-77,CVE-2019-17361,9.8,3.9,LOW,NONE,NONE
7348,CWE-125,CVE-2019-17362,9.1,3.9,LOW,NONE,NONE
7349,CWE-78,CVE-2019-17364,9.8,3.9,LOW,NONE,NONE
7350,CWE-276,CVE-2019-17365,7.8,1.8,LOW,LOW,NONE
7351,NVD-CWE-noinfo,CVE-2019-17366,8.8,2.8,LOW,LOW,NONE
7352,CWE-352,CVE-2019-17367,8.8,2.8,LOW,NONE,REQUIRED
7353,CWE-79,CVE-2019-17368,6.1,2.8,LOW,NONE,REQUIRED
7354,CWE-352,CVE-2019-17369,6.5,2.8,LOW,NONE,REQUIRED
7355,CWE-770,CVE-2019-1737,8.6,3.9,LOW,NONE,NONE
7356,CWE-20,CVE-2019-17370,7.2,1.2,LOW,HIGH,NONE
7357,CWE-772,CVE-2019-17371,6.5,2.8,LOW,NONE,REQUIRED
7358,CWE-287,CVE-2019-17372,8.1,2.2,HIGH,NONE,NONE
7359,NVD-CWE-noinfo,CVE-2019-17373,9.8,3.9,LOW,NONE,NONE
7360,CWE-613,CVE-2019-17375,8.8,2.8,LOW,LOW,NONE
7361,CWE-79,CVE-2019-17376,6.1,2.8,LOW,NONE,REQUIRED
7362,CWE-79,CVE-2019-17377,6.1,2.8,LOW,NONE,REQUIRED
7363,CWE-79,CVE-2019-17378,6.1,2.8,LOW,NONE,REQUIRED
7364,CWE-79,CVE-2019-17379,6.1,2.8,LOW,NONE,REQUIRED
7365,CWE-20,CVE-2019-1738,7.5,3.9,LOW,NONE,NONE
7366,CWE-79,CVE-2019-17380,6.1,2.8,LOW,NONE,REQUIRED
7367,CWE-639,CVE-2019-17382,9.1,3.9,LOW,NONE,NONE
7368,CWE-276,CVE-2019-17383,9.8,3.9,LOW,NONE,NONE
7369,CWE-79,CVE-2019-17384,6.1,2.8,LOW,NONE,REQUIRED
7370,CWE-79,CVE-2019-17385,6.1,2.8,LOW,NONE,REQUIRED
7371,CWE-352,CVE-2019-17386,8.8,2.8,LOW,NONE,REQUIRED
7372,NVD-CWE-noinfo,CVE-2019-17387,7.8,1.8,LOW,LOW,NONE
7373,CWE-732,CVE-2019-17388,7.8,1.8,LOW,LOW,NONE
7374,NVD-CWE-noinfo,CVE-2019-17389,7.5,3.9,LOW,NONE,NONE
7375,CWE-20,CVE-2019-1739,7.5,3.9,LOW,NONE,NONE
7376,NVD-CWE-noinfo,CVE-2019-17390,7.8,1.8,LOW,LOW,NONE
7377,CWE-755,CVE-2019-17391,4.6,0.9,LOW,NONE,NONE
7378,CWE-640,CVE-2019-17392,9.8,3.9,LOW,NONE,NONE
7379,CWE-522,CVE-2019-17393,9.8,3.9,LOW,NONE,NONE
7380,CWE-532,CVE-2019-17394,9.8,3.9,LOW,NONE,NONE
7381,CWE-532,CVE-2019-17395,9.8,3.9,LOW,NONE,NONE
7382,CWE-532,CVE-2019-17396,9.8,3.9,LOW,NONE,NONE
7383,CWE-532,CVE-2019-17397,9.8,3.9,LOW,NONE,NONE
7384,CWE-532,CVE-2019-17398,9.8,3.9,LOW,NONE,NONE
7385,CWE-22,CVE-2019-17399,9.8,3.9,LOW,NONE,NONE
7386,CWE-20,CVE-2019-1740,7.5,3.9,LOW,NONE,NONE
7387,CWE-918,CVE-2019-17400,7.5,3.9,LOW,NONE,NONE
7388,CWE-125,CVE-2019-17401,3.3,1.8,LOW,LOW,NONE
7389,CWE-120,CVE-2019-17402,6.5,2.8,LOW,NONE,REQUIRED
7390,CWE-434,CVE-2019-17403,8.8,2.8,LOW,LOW,NONE
7391,CWE-22,CVE-2019-17404,4.3,2.8,LOW,LOW,NONE
7392,CWE-79,CVE-2019-17405,6.1,2.8,LOW,NONE,REQUIRED
7393,CWE-22,CVE-2019-17406,5.3,3.9,LOW,NONE,NONE
7394,CWE-20,CVE-2019-17408,9.8,3.9,LOW,NONE,NONE
7395,CWE-79,CVE-2019-17409,6.1,2.8,LOW,NONE,REQUIRED
7396,CWE-416,CVE-2019-1741,7.5,3.9,LOW,NONE,NONE
7397,CWE-20,CVE-2019-17414,7.5,3.9,LOW,NONE,NONE
7398,CWE-120,CVE-2019-17415,9.8,3.9,LOW,NONE,NONE
7399,CWE-79,CVE-2019-17417,4.8,1.7,LOW,HIGH,REQUIRED
7400,CWE-89,CVE-2019-17418,7.2,1.2,LOW,HIGH,NONE
7401,CWE-89,CVE-2019-17419,7.2,1.2,LOW,HIGH,NONE
7402,NVD-CWE-Other,CVE-2019-1742,5.3,3.9,LOW,NONE,NONE
7403,CWE-20,CVE-2019-17420,5.3,3.9,LOW,NONE,NONE
7404,CWE-276,CVE-2019-17421,7.8,1.8,LOW,LOW,NONE
7405,CWE-787,CVE-2019-17424,7.8,1.8,LOW,NONE,REQUIRED
7406,CWE-20,CVE-2019-17426,9.1,3.9,LOW,NONE,NONE
7407,CWE-79,CVE-2019-17427,6.1,2.8,LOW,NONE,REQUIRED
7408,CWE-326,CVE-2019-17428,5.9,2.2,HIGH,NONE,NONE
7409,CWE-89,CVE-2019-17429,9.8,3.9,LOW,NONE,NONE
7410,CWE-20,CVE-2019-1743,8.8,2.8,LOW,LOW,NONE
7411,CWE-79,CVE-2019-17430,6.1,2.8,LOW,NONE,REQUIRED
7412,CWE-352,CVE-2019-17431,8.8,2.8,LOW,NONE,REQUIRED
7413,CWE-79,CVE-2019-17432,6.5,2.8,LOW,NONE,REQUIRED
7414,CWE-352,CVE-2019-17432,6.5,2.8,LOW,NONE,REQUIRED
7415,CWE-79,CVE-2019-17433,4.8,1.7,LOW,HIGH,REQUIRED
7416,CWE-79,CVE-2019-17434,5.4,2.3,LOW,LOW,REQUIRED
7417,NVD-CWE-noinfo,CVE-2019-17435,5.5,1.8,LOW,LOW,NONE
7418,NVD-CWE-noinfo,CVE-2019-17436,7.1,1.8,LOW,LOW,NONE
7419,CWE-287,CVE-2019-17437,7.8,1.8,LOW,LOW,NONE
7420,NVD-CWE-Other,CVE-2019-17440,9.8,3.9,LOW,NONE,NONE
7421,CWE-521,CVE-2019-17444,9.8,3.9,LOW,NONE,NONE
7422,CWE-59,CVE-2019-17445,5.5,1.8,LOW,LOW,NONE
7423,CWE-426,CVE-2019-17446,7.8,1.8,LOW,LOW,NONE
7424,CWE-426,CVE-2019-17449,6.7,0.8,LOW,HIGH,NONE
7425,CWE-78,CVE-2019-1745,7.8,1.8,LOW,LOW,NONE
7426,CWE-674,CVE-2019-17450,6.5,2.8,LOW,NONE,REQUIRED
7427,CWE-190,CVE-2019-17451,6.5,2.8,LOW,NONE,REQUIRED
7428,CWE-476,CVE-2019-17452,6.5,2.8,LOW,NONE,REQUIRED
7429,CWE-476,CVE-2019-17453,6.5,2.8,LOW,NONE,REQUIRED
7430,CWE-476,CVE-2019-17454,6.5,2.8,LOW,NONE,REQUIRED
7431,CWE-787,CVE-2019-17455,9.8,3.9,LOW,NONE,NONE
7432,CWE-20,CVE-2019-1746,6.5,2.8,LOW,NONE,NONE
7433,NVD-CWE-Other,CVE-2019-1747,8.6,3.9,LOW,NONE,NONE
7434,CWE-295,CVE-2019-1748,7.4,2.2,HIGH,NONE,NONE
7435,CWE-79,CVE-2019-17488,6.1,2.8,LOW,NONE,REQUIRED
7436,CWE-79,CVE-2019-17489,6.1,2.8,LOW,NONE,REQUIRED
7437,CWE-20,CVE-2019-1749,7.4,2.8,LOW,NONE,NONE
7438,CWE-434,CVE-2019-17490,8.8,2.8,LOW,LOW,NONE
7439,CWE-79,CVE-2019-17491,6.1,2.8,LOW,NONE,REQUIRED
7440,CWE-79,CVE-2019-17493,6.1,2.8,LOW,NONE,REQUIRED
7441,CWE-79,CVE-2019-17494,6.1,2.8,LOW,NONE,REQUIRED
7442,CWE-79,CVE-2019-17495,9.8,3.9,LOW,NONE,NONE
7443,CWE-79,CVE-2019-17496,6.1,2.8,LOW,NONE,REQUIRED
7444,CWE-522,CVE-2019-17497,6.5,2.8,LOW,NONE,REQUIRED
7445,CWE-190,CVE-2019-17498,8.1,2.8,LOW,NONE,REQUIRED
7446,CWE-78,CVE-2019-17499,8.8,2.8,LOW,LOW,NONE
7447,CWE-388,CVE-2019-1750,7.4,2.8,LOW,NONE,NONE
7448,CWE-78,CVE-2019-17501,8.8,2.8,LOW,LOW,NONE
7449,CWE-476,CVE-2019-17502,7.5,3.9,LOW,NONE,NONE
7450,CWE-200,CVE-2019-17503,5.3,3.9,LOW,NONE,NONE
7451,CWE-79,CVE-2019-17504,6.1,2.8,LOW,NONE,REQUIRED
7452,CWE-306,CVE-2019-17505,7.5,3.9,LOW,NONE,NONE
7453,CWE-306,CVE-2019-17506,9.8,3.9,LOW,NONE,NONE
7454,CWE-20,CVE-2019-17507,7.5,3.9,LOW,NONE,NONE
7455,CWE-78,CVE-2019-17508,9.8,3.9,LOW,NONE,NONE
7456,CWE-78,CVE-2019-17509,9.8,3.9,LOW,NONE,NONE
7457,CWE-20,CVE-2019-1751,7.5,3.9,LOW,NONE,NONE
7458,CWE-78,CVE-2019-17510,9.8,3.9,LOW,NONE,NONE
7459,CWE-306,CVE-2019-17511,7.5,3.9,LOW,NONE,NONE
7460,CWE-306,CVE-2019-17512,9.1,3.9,LOW,NONE,NONE
7461,CWE-74,CVE-2019-17513,7.5,3.9,LOW,NONE,NONE
7462,NVD-CWE-noinfo,CVE-2019-17514,7.5,3.9,LOW,NONE,NONE
7463,CWE-682,CVE-2019-17514,7.5,3.9,LOW,NONE,NONE
7464,CWE-79,CVE-2019-17515,6.1,2.8,LOW,NONE,REQUIRED
7465,CWE-120,CVE-2019-17517,5.7,2.1,LOW,NONE,REQUIRED
7466,CWE-120,CVE-2019-17518,6.5,2.8,LOW,NONE,NONE
7467,CWE-120,CVE-2019-17519,8.8,2.8,LOW,NONE,NONE
7468,CWE-20,CVE-2019-1752,7.5,3.9,LOW,NONE,NONE
7469,CWE-120,CVE-2019-17520,6.5,2.8,LOW,NONE,NONE
7470,CWE-352,CVE-2019-17521,6.5,2.8,LOW,NONE,REQUIRED
7471,CWE-79,CVE-2019-17522,4.8,1.7,LOW,HIGH,REQUIRED
7472,CWE-79,CVE-2019-17523,5.4,2.3,LOW,LOW,REQUIRED
7473,CWE-79,CVE-2019-17524,5.4,2.3,LOW,LOW,REQUIRED
7474,CWE-307,CVE-2019-17525,8.8,2.8,LOW,LOW,NONE
7475,CWE-78,CVE-2019-17526,9.8,3.9,LOW,NONE,NONE
7476,CWE-94,CVE-2019-17526,9.8,3.9,LOW,NONE,NONE
7477,CWE-89,CVE-2019-17527,9.8,3.9,LOW,NONE,NONE
7478,NVD-CWE-noinfo,CVE-2019-17528,7.5,3.9,LOW,NONE,NONE
7479,CWE-125,CVE-2019-17529,7.8,1.8,LOW,NONE,REQUIRED
7480,CWE-20,CVE-2019-1753,8.8,2.8,LOW,LOW,NONE
7481,CWE-125,CVE-2019-17530,7.8,1.8,LOW,NONE,REQUIRED
7482,CWE-502,CVE-2019-17531,9.8,3.9,LOW,NONE,NONE
7483,CWE-20,CVE-2019-17532,7.5,3.9,LOW,NONE,NONE
7484,CWE-908,CVE-2019-17533,8.2,3.9,LOW,NONE,NONE
7485,CWE-125,CVE-2019-17533,8.2,3.9,LOW,NONE,NONE
7486,CWE-416,CVE-2019-17534,8.8,2.8,LOW,NONE,REQUIRED
7487,CWE-79,CVE-2019-17535,6.1,2.8,LOW,NONE,REQUIRED
7488,CWE-434,CVE-2019-17536,4.9,1.2,LOW,HIGH,NONE
7489,CWE-22,CVE-2019-17537,7.5,3.9,LOW,NONE,NONE
7490,CWE-22,CVE-2019-17538,7.5,3.9,LOW,NONE,NONE
7491,CWE-476,CVE-2019-17539,9.8,3.9,LOW,NONE,NONE
7492,CWE-269,CVE-2019-1754,8.8,2.8,LOW,LOW,NONE
7493,CWE-120,CVE-2019-17540,8.8,2.8,LOW,NONE,REQUIRED
7494,CWE-416,CVE-2019-17541,8.8,2.8,LOW,NONE,REQUIRED
7495,CWE-129,CVE-2019-17542,9.8,3.9,LOW,NONE,NONE
7496,CWE-120,CVE-2019-17543,8.1,2.2,HIGH,NONE,NONE
7497,CWE-125,CVE-2019-17544,9.1,3.9,LOW,NONE,NONE
7498,CWE-415,CVE-2019-17545,9.8,3.9,LOW,NONE,NONE
7499,CWE-787,CVE-2019-17546,8.8,2.8,LOW,NONE,REQUIRED
7500,CWE-190,CVE-2019-17546,8.8,2.8,LOW,NONE,REQUIRED
7501,CWE-416,CVE-2019-17547,8.8,2.8,LOW,NONE,REQUIRED
7502,NVD-CWE-Other,CVE-2019-17549,6.5,2.8,LOW,LOW,NONE
7503,CWE-20,CVE-2019-1755,7.2,1.2,LOW,HIGH,NONE
7504,CWE-79,CVE-2019-17550,6.1,2.8,LOW,NONE,REQUIRED
7505,CWE-79,CVE-2019-17551,6.1,2.8,LOW,NONE,REQUIRED
7506,CWE-89,CVE-2019-17552,9.8,3.9,LOW,NONE,NONE
7507,CWE-89,CVE-2019-17553,9.8,3.9,LOW,NONE,NONE
7508,CWE-611,CVE-2019-17554,5.5,1.8,LOW,NONE,REQUIRED
7509,CWE-20,CVE-2019-17555,7.5,3.9,LOW,NONE,NONE
7510,CWE-502,CVE-2019-17556,9.8,3.9,LOW,NONE,NONE
7511,CWE-79,CVE-2019-17557,5.4,2.3,LOW,LOW,REQUIRED
7512,CWE-94,CVE-2019-17558,7.5,1.6,HIGH,LOW,NONE
7513,CWE-444,CVE-2019-17559,9.8,3.9,LOW,NONE,NONE
7514,CWE-20,CVE-2019-1756,7.2,1.2,LOW,HIGH,NONE
7515,CWE-295,CVE-2019-17560,9.1,3.9,LOW,NONE,NONE
7516,CWE-20,CVE-2019-17561,7.5,3.9,LOW,NONE,NONE
7517,CWE-20,CVE-2019-17562,9.8,3.9,LOW,NONE,NONE
7518,CWE-384,CVE-2019-17563,7.5,1.6,HIGH,NONE,REQUIRED
7519,CWE-502,CVE-2019-17564,9.8,3.9,LOW,NONE,NONE
7520,CWE-444,CVE-2019-17565,9.8,3.9,LOW,NONE,NONE
7521,CWE-918,CVE-2019-17566,7.5,3.9,LOW,NONE,NONE
7522,CWE-444,CVE-2019-17569,4.8,2.2,HIGH,NONE,NONE
7523,CWE-295,CVE-2019-1757,5.9,2.2,HIGH,NONE,NONE
7524,CWE-502,CVE-2019-17570,9.8,3.9,LOW,NONE,NONE
7525,CWE-502,CVE-2019-17571,9.8,3.9,LOW,NONE,NONE
7526,CWE-22,CVE-2019-17572,5.3,3.9,LOW,NONE,NONE
7527,CWE-79,CVE-2019-17573,6.1,2.8,LOW,NONE,REQUIRED
7528,CWE-639,CVE-2019-17574,9.1,3.9,LOW,NONE,NONE
7529,CWE-94,CVE-2019-17575,7.2,1.2,LOW,HIGH,NONE
7530,CWE-79,CVE-2019-17576,5.4,2.3,LOW,LOW,REQUIRED
7531,CWE-79,CVE-2019-17577,5.4,2.3,LOW,LOW,REQUIRED
7532,CWE-79,CVE-2019-17578,5.4,2.3,LOW,LOW,REQUIRED
7533,CWE-79,CVE-2019-17579,6.1,2.8,LOW,NONE,REQUIRED
7534,CWE-287,CVE-2019-1758,4.3,2.8,LOW,NONE,NONE
7535,CWE-89,CVE-2019-17580,9.8,3.9,LOW,NONE,NONE
7536,CWE-79,CVE-2019-17581,6.1,2.8,LOW,NONE,REQUIRED
7537,CWE-416,CVE-2019-17582,9.8,3.9,LOW,NONE,NONE
7538,CWE-770,CVE-2019-17583,7.5,3.9,LOW,NONE,NONE
7539,NVD-CWE-noinfo,CVE-2019-17584,7.5,1.6,HIGH,LOW,NONE
7540,CWE-287,CVE-2019-1759,5.3,3.9,LOW,NONE,NONE
7541,CWE-352,CVE-2019-17590,8.8,2.8,LOW,NONE,REQUIRED
7542,CWE-20,CVE-2019-17592,7.5,3.9,LOW,NONE,NONE
7543,CWE-352,CVE-2019-17593,8.8,2.8,LOW,NONE,REQUIRED
7544,CWE-125,CVE-2019-17594,5.3,1.8,LOW,LOW,NONE
7545,CWE-125,CVE-2019-17595,5.4,2.8,LOW,NONE,REQUIRED
7546,CWE-436,CVE-2019-17596,7.5,3.9,LOW,NONE,NONE
7547,CWE-326,CVE-2019-17598,7.5,3.9,LOW,NONE,NONE
7548,CWE-79,CVE-2019-17599,6.1,2.8,LOW,NONE,REQUIRED
7549,CWE-20,CVE-2019-1760,5.9,2.2,HIGH,NONE,NONE
7550,CWE-352,CVE-2019-17600,9.8,3.9,LOW,NONE,NONE
7551,CWE-787,CVE-2019-17601,9.8,3.9,LOW,NONE,NONE
7552,CWE-89,CVE-2019-17602,9.8,3.9,LOW,NONE,NONE
7553,CWE-787,CVE-2019-17603,7.8,1.8,LOW,LOW,NONE
7554,CWE-639,CVE-2019-17604,4.3,2.8,LOW,LOW,NONE
7555,CWE-639,CVE-2019-17605,8.8,2.8,LOW,LOW,NONE
7556,CWE-79,CVE-2019-17606,6.1,2.8,LOW,NONE,REQUIRED
7557,CWE-79,CVE-2019-17607,6.1,2.8,LOW,NONE,REQUIRED
7558,CWE-79,CVE-2019-17608,6.1,2.8,LOW,NONE,REQUIRED
7559,CWE-79,CVE-2019-17609,6.1,2.8,LOW,NONE,REQUIRED
7560,CWE-665,CVE-2019-1761,4.3,2.8,LOW,NONE,NONE
7561,CWE-79,CVE-2019-17610,6.1,2.8,LOW,NONE,REQUIRED
7562,CWE-79,CVE-2019-17611,6.1,2.8,LOW,NONE,REQUIRED
7563,CWE-89,CVE-2019-17612,7.2,1.2,LOW,HIGH,NONE
7564,CWE-94,CVE-2019-17613,9.8,3.9,LOW,NONE,NONE
7565,CWE-200,CVE-2019-1762,4.4,0.8,LOW,HIGH,NONE
7566,CWE-78,CVE-2019-17621,9.8,3.9,LOW,NONE,NONE
7567,CWE-787,CVE-2019-17624,7.8,1.8,LOW,LOW,NONE
7568,CWE-78,CVE-2019-17625,9.0,2.3,LOW,LOW,REQUIRED
7569,CWE-79,CVE-2019-17625,9.0,2.3,LOW,LOW,REQUIRED
7570,CWE-91,CVE-2019-17626,9.8,3.9,LOW,NONE,NONE
7571,CWE-287,CVE-2019-17627,6.5,2.8,LOW,NONE,NONE
7572,CWE-79,CVE-2019-17629,4.8,1.7,LOW,HIGH,REQUIRED
7573,NVD-CWE-Other,CVE-2019-1763,7.5,3.9,LOW,NONE,NONE
7574,CWE-79,CVE-2019-17630,4.8,1.7,LOW,HIGH,REQUIRED
7575,CWE-269,CVE-2019-17631,9.1,3.9,LOW,NONE,NONE
7576,CWE-79,CVE-2019-17632,6.1,2.8,LOW,NONE,REQUIRED
7577,CWE-352,CVE-2019-17633,8.8,2.8,LOW,NONE,REQUIRED
7578,CWE-79,CVE-2019-17634,9.0,2.3,LOW,LOW,REQUIRED
7579,CWE-502,CVE-2019-17635,7.8,1.8,LOW,NONE,REQUIRED
7580,CWE-345,CVE-2019-17636,8.1,2.8,LOW,NONE,REQUIRED
7581,CWE-611,CVE-2019-17637,7.1,1.8,LOW,NONE,REQUIRED
7582,CWE-672,CVE-2019-17638,9.4,3.9,LOW,NONE,NONE
7583,CWE-843,CVE-2019-17639,5.3,3.9,LOW,NONE,NONE
7584,CWE-352,CVE-2019-1764,8.8,2.8,LOW,NONE,REQUIRED
7585,CWE-22,CVE-2019-17640,9.8,3.9,LOW,NONE,NONE
7586,CWE-78,CVE-2019-17642,8.8,2.8,LOW,NONE,REQUIRED
7587,CWE-352,CVE-2019-17642,8.8,2.8,LOW,NONE,REQUIRED
7588,CWE-200,CVE-2019-17643,7.5,3.9,LOW,NONE,NONE
7589,CWE-200,CVE-2019-17644,7.5,3.9,LOW,NONE,NONE
7590,CWE-200,CVE-2019-17645,7.5,3.9,LOW,NONE,NONE
7591,CWE-200,CVE-2019-17646,7.5,3.9,LOW,NONE,NONE
7592,CWE-89,CVE-2019-17647,9.8,3.9,LOW,NONE,NONE
7593,CWE-22,CVE-2019-1765,6.5,2.8,LOW,LOW,NONE
7594,CWE-78,CVE-2019-17650,7.8,1.8,LOW,LOW,NONE
7595,CWE-79,CVE-2019-17651,5.4,2.3,LOW,LOW,REQUIRED
7596,CWE-787,CVE-2019-17652,6.5,2.8,LOW,LOW,NONE
7597,CWE-352,CVE-2019-17653,8.8,2.8,LOW,NONE,REQUIRED
7598,CWE-345,CVE-2019-17654,8.8,2.8,LOW,NONE,REQUIRED
7599,CWE-312,CVE-2019-17655,7.5,3.9,LOW,NONE,NONE
7600,CWE-400,CVE-2019-17657,7.5,3.9,LOW,NONE,NONE
7601,CWE-428,CVE-2019-17658,9.8,3.9,LOW,NONE,NONE
7602,CWE-20,CVE-2019-1766,7.5,3.9,LOW,NONE,NONE
7603,CWE-79,CVE-2019-17660,6.1,2.8,LOW,NONE,REQUIRED
7604,CWE-74,CVE-2019-17661,8.8,2.8,LOW,LOW,NONE
7605,CWE-522,CVE-2019-17662,9.8,3.9,LOW,NONE,NONE
7606,CWE-22,CVE-2019-17662,9.8,3.9,LOW,NONE,NONE
7607,CWE-79,CVE-2019-17663,6.1,2.8,LOW,NONE,REQUIRED
7608,CWE-426,CVE-2019-17664,7.8,1.8,LOW,NONE,REQUIRED
7609,CWE-426,CVE-2019-17665,7.8,1.8,LOW,NONE,REQUIRED
7610,CWE-120,CVE-2019-17666,8.8,2.8,LOW,NONE,NONE
7611,CWE-79,CVE-2019-17667,5.4,2.3,LOW,LOW,REQUIRED
7612,CWE-20,CVE-2019-17668,6.8,0.9,LOW,NONE,NONE
7613,CWE-918,CVE-2019-17669,9.8,3.9,LOW,NONE,NONE
7614,CWE-78,CVE-2019-1767,6.7,0.8,LOW,HIGH,NONE
7615,CWE-918,CVE-2019-17670,9.8,3.9,LOW,NONE,NONE
7616,CWE-200,CVE-2019-17671,5.3,3.9,LOW,NONE,NONE
7617,CWE-79,CVE-2019-17672,6.1,2.8,LOW,NONE,REQUIRED
7618,CWE-20,CVE-2019-17673,7.5,3.9,LOW,NONE,NONE
7619,CWE-79,CVE-2019-17674,5.4,2.3,LOW,LOW,REQUIRED
7620,CWE-843,CVE-2019-17675,8.8,2.8,LOW,NONE,REQUIRED
7621,CWE-352,CVE-2019-17675,8.8,2.8,LOW,NONE,REQUIRED
7622,CWE-352,CVE-2019-17676,8.8,2.8,LOW,NONE,REQUIRED
7623,CWE-78,CVE-2019-1768,6.7,0.8,LOW,HIGH,NONE
7624,CWE-78,CVE-2019-1769,6.7,0.8,LOW,HIGH,NONE
7625,CWE-78,CVE-2019-1770,6.7,0.8,LOW,HIGH,NONE
7626,CWE-119,CVE-2019-1771,7.8,1.8,LOW,NONE,REQUIRED
7627,CWE-119,CVE-2019-1772,7.8,1.8,LOW,NONE,REQUIRED
7628,CWE-119,CVE-2019-1773,7.8,1.8,LOW,NONE,REQUIRED
7629,CWE-78,CVE-2019-1774,6.7,0.8,LOW,HIGH,NONE
7630,CWE-78,CVE-2019-1775,6.7,0.8,LOW,HIGH,NONE
7631,CWE-78,CVE-2019-1776,6.7,0.8,LOW,HIGH,NONE
7632,CWE-79,CVE-2019-1777,5.4,2.3,LOW,LOW,REQUIRED
